,time,count,temp_real_C,temp_feels_like_C,humidity_percent,wind_speed_kph,weather,is_holiday,is_weekend,season
6925,10/20/15 20:00,1234,13,13,0.695,6.5,Scattered clouds,0,0,autumn
6926,10/20/15 21:00,845,11.5,11.5,0.745,8,Clear,0,0,autumn
6927,10/20/15 22:00,701,11,11,0.77,10,Scattered clouds,0,0,autumn
6928,10/20/15 23:00,416,11,11,0.77,11,Cloudy,0,0,autumn
6929,10/21/15 0:00,191,11,11,0.77,12,Scattered clouds,0,0,autumn
6930,10/21/15 1:00,114,10.5,9.5,0.795,12,Clear,0,0,autumn
6931,10/21/15 2:00,53,10,8,0.85,15,Clear,0,0,autumn
6932,10/21/15 3:00,33,10,8,0.88,14,Clear,0,0,autumn
6933,10/21/15 4:00,37,11,11,0.82,11,Rain,0,0,autumn
6934,10/21/15 5:00,93,11,11,0.88,13,Rain,0,0,autumn
6935,10/21/15 6:00,352,11,11,0.88,13,Rain,0,0,autumn
6936,10/21/15 7:00,1430,11,11,0.88,15,Rain,0,0,autumn
6937,10/21/15 8:00,2139,11,11,0.88,15,Rain,0,0,autumn
6938,10/21/15 9:00,792,11,11,0.91,16,Rain,0,0,autumn
6939,10/21/15 10:00,317,11,11,0.94,18,Rain,0,0,autumn
6940,10/21/15 11:00,298,12,12,0.91,17,Rain,0,0,autumn
6941,10/21/15 12:00,391,12,12,0.94,18,Rain,0,0,autumn
6942,10/21/15 13:00,440,13,13,0.91,19.5,Rain,0,0,autumn
6943,10/21/15 14:00,537,13,13,0.94,19,Rain,0,0,autumn
6944,10/21/15 15:00,745,14,14,0.88,19,Broken clouds,0,0,autumn
6945,10/21/15 16:00,1282,14,14,0.91,16,Broken clouds,0,0,autumn
6946,10/21/15 17:00,2775,14,14,0.94,16,Broken clouds,0,0,autumn
6947,10/21/15 18:00,2704,14.5,14.5,0.91,14,Broken clouds,0,0,autumn
6948,10/21/15 19:00,1541,15,15,0.88,15,Broken clouds,0,0,autumn
6949,10/21/15 20:00,982,15,15,0.88,18,Broken clouds,0,0,autumn
6950,10/21/15 21:00,706,15,15,0.88,17,Cloudy,0,0,autumn
6951,10/21/15 22:00,592,15,15,0.88,14,Cloudy,0,0,autumn
6952,10/21/15 23:00,378,15,15,0.88,16,Cloudy,0,0,autumn
6953,10/22/15 0:00,194,15,15,0.88,16,Broken clouds,0,0,autumn
6954,10/22/15 1:00,128,14,14,0.94,21.5,Broken clouds,0,0,autumn
6955,10/22/15 2:00,68,14,14,0.88,24,Broken clouds,0,0,autumn
6956,10/22/15 3:00,55,14,14,0.85,25,Broken clouds,0,0,autumn
6957,10/22/15 4:00,51,14,14,0.77,23,Cloudy,0,0,autumn
6958,10/22/15 5:00,125,14,14,0.77,20.5,Cloudy,0,0,autumn
6959,10/22/15 6:00,612,14,14,0.77,18,Broken clouds,0,0,autumn
6960,10/22/15 7:00,2154,13.5,13.5,0.795,17,Scattered clouds,0,0,autumn
6961,10/22/15 8:00,4461,13.5,13.5,0.795,16,Broken clouds,0,0,autumn
6962,10/22/15 9:00,2256,14,14,0.795,19.5,Broken clouds,0,0,autumn
6963,10/22/15 10:00,1039,15,15,0.725,21.5,Broken clouds,0,0,autumn
6964,10/22/15 11:00,976,15,15,0.61,26,Broken clouds,0,0,autumn
6965,10/22/15 12:00,1269,15,15,0.59,25,Broken clouds,0,0,autumn
6966,10/22/15 13:00,1285,14,14,0.59,21.5,Broken clouds,0,0,autumn
6967,10/22/15 14:00,1226,14,14,0.59,20.5,Broken clouds,0,0,autumn
6968,10/22/15 15:00,1343,14,14,0.59,17.5,Broken clouds,0,0,autumn
6969,10/22/15 16:00,1916,14,14,0.57,13,Cloudy,0,0,autumn
6970,10/22/15 17:00,3314,14,14,0.59,12,Broken clouds,0,0,autumn
6971,10/22/15 18:00,3003,14,14,0.59,12,Broken clouds,0,0,autumn
6972,10/22/15 19:00,1801,14,14,0.55,12,Cloudy,0,0,autumn
6973,10/22/15 20:00,1078,13.5,13.5,0.61,7,Cloudy,0,0,autumn
6974,10/22/15 21:00,826,13,13,0.63,7.5,Cloudy,0,0,autumn
6975,10/22/15 22:00,666,13,13,0.65,5,Cloudy,0,0,autumn
6976,10/22/15 23:00,480,13,13,0.65,5,Cloudy,0,0,autumn
6977,10/23/15 0:00,322,12.5,12.5,0.65,2,Cloudy,0,0,autumn
6978,10/23/15 1:00,219,12,12,0.695,2,Cloudy,0,0,autumn
6979,10/23/15 2:00,107,12,12,0.695,0,Cloudy,0,0,autumn
6980,10/23/15 3:00,84,12,12,0.72,2,Cloudy,0,0,autumn
6981,10/23/15 4:00,53,12,12,0.72,5,Cloudy,0,0,autumn
6982,10/23/15 5:00,124,12,12,0.745,6,Cloudy,0,0,autumn
6983,10/23/15 6:00,603,11,11,0.77,7,Broken clouds,0,0,autumn
6984,10/23/15 7:00,1817,11.5,11.5,0.745,7,Broken clouds,0,0,autumn
6985,10/23/15 8:00,4153,12,12,0.72,7,Broken clouds,0,0,autumn
6986,10/23/15 9:00,2244,12,12,0.695,6,Broken clouds,0,0,autumn
6987,10/23/15 10:00,1131,13,13,0.63,6.5,Broken clouds,0,0,autumn
6988,10/23/15 11:00,1159,14,14,0.55,12,Broken clouds,0,0,autumn
6989,10/23/15 12:00,1479,14,14,0.55,15,Broken clouds,0,0,autumn
6990,10/23/15 13:00,1416,14,14,0.57,13,Broken clouds,0,0,autumn
6991,10/23/15 14:00,1324,14,14,0.57,14,Cloudy,0,0,autumn
6992,10/23/15 15:00,1543,14,14,0.59,11,Cloudy,0,0,autumn
6993,10/23/15 16:00,2027,14,14,0.59,9,Cloudy,0,0,autumn
6994,10/23/15 17:00,3280,14,14,0.63,7,Broken clouds,0,0,autumn
6995,10/23/15 18:00,2605,14,14,0.63,8,Cloudy,0,0,autumn
6996,10/23/15 19:00,1535,13.5,13.5,0.65,10,Cloudy,0,0,autumn
6997,10/23/15 20:00,998,13,13,0.63,7,Cloudy,0,0,autumn
6998,10/23/15 21:00,762,13,13,0.63,8,Cloudy,0,0,autumn
6999,10/23/15 22:00,653,13,13,0.65,7,Cloudy,0,0,autumn
7000,10/23/15 23:00,635,12.5,12.5,0.695,9,Cloudy,0,0,autumn
7001,10/24/15 0:00,524,12,12,0.72,9,Cloudy,0,1,autumn
7002,10/24/15 1:00,431,12,12,0.77,9,Cloudy,0,1,autumn
7003,10/24/15 2:00,370,12,12,0.77,9,Cloudy,0,1,autumn
7004,10/24/15 3:00,241,13,13,0.72,11,Cloudy,0,1,autumn
7005,10/24/15 4:00,173,13,13,0.72,9,Cloudy,0,1,autumn
7006,10/24/15 5:00,107,13,13,0.72,7,Cloudy,0,1,autumn
7007,10/24/15 6:00,150,13,13,0.72,8,Broken clouds,0,1,autumn
7008,10/24/15 7:00,242,13,13,0.745,6.5,Broken clouds,0,1,autumn
7009,10/24/15 8:00,505,13,13,0.77,8,Broken clouds,0,1,autumn
7010,10/24/15 9:00,975,13.5,13.5,0.745,11,Broken clouds,0,1,autumn
7011,10/24/15 10:00,1234,14,14,0.745,15,Broken clouds,0,1,autumn
7012,10/24/15 11:00,1653,14.5,14.5,0.725,14,Broken clouds,0,1,autumn
7013,10/24/15 12:00,1747,15,15,0.68,14,Scattered clouds,0,1,autumn
7014,10/24/15 13:00,1368,14,14,0.77,14,Rain,0,1,autumn
7015,10/24/15 14:00,1095,14,14,0.77,11,Rain,0,1,autumn
7016,10/24/15 15:00,1453,14,14,0.795,8,Rain,0,1,autumn
7017,10/24/15 16:00,1104,14,14,0.795,7.5,Rain,0,1,autumn
7018,10/24/15 17:00,776,14,14,0.82,5,Rain,0,1,autumn
7019,10/24/15 18:00,456,12,12,0.91,15.5,Rain,0,1,autumn
7020,10/24/15 19:00,591,11,11,0.88,17.5,Rain,0,1,autumn
7021,10/24/15 20:00,483,10.5,9.5,0.85,14,Rain,0,1,autumn
7022,10/24/15 21:00,381,11,11,0.82,12,Rain,0,1,autumn
7023,10/24/15 22:00,394,10,8,0.88,13,Clear,0,1,autumn
7024,10/24/15 23:00,423,10,8,0.82,11,Clear,0,1,autumn
7025,10/25/15 0:00,432,9,8,0.87,9,Clear,0,1,autumn
7026,10/25/15 1:00,641,9,7,0.8,11.66666667,Clear,0,1,autumn
7027,10/25/15 2:00,212,8.5,7,0.79,11,Clear,0,1,autumn
7028,10/25/15 3:00,178,7.5,6,0.845,9,Clear,0,1,autumn
7029,10/25/15 4:00,91,7,5,0.87,11,Clear,0,1,autumn
7030,10/25/15 5:00,84,6,3.5,0.93,11,Clear,0,1,autumn
7031,10/25/15 6:00,97,6,4,0.93,10,Clear,0,1,autumn
7032,10/25/15 7:00,216,6,4,0.93,10,Clear,0,1,autumn
7033,10/25/15 8:00,394,7,5,0.87,9,Clear,0,1,autumn
7034,10/25/15 9:00,993,8,7,0.82,6.5,Clear,0,1,autumn
7035,10/25/15 10:00,1657,9.5,9,0.76,6,Clear,0,1,autumn
7036,10/25/15 11:00,2061,11.5,11.5,0.65,5,Clear,0,1,autumn
7037,10/25/15 12:00,2442,12.5,12.5,0.61,6.5,Clear,0,1,autumn
7038,10/25/15 13:00,2493,12.5,12.5,0.545,2,Clear,0,1,autumn
7039,10/25/15 14:00,2289,13,13,0.51,6,Clear,0,1,autumn
7040,10/25/15 15:00,2363,12,12,0.58,8,Scattered clouds,0,1,autumn
7041,10/25/15 16:00,1892,11.5,11.5,0.56,8,Clear,0,1,autumn
7042,10/25/15 17:00,1235,10,9,0.67,7,Clear,0,1,autumn
7043,10/25/15 18:00,1137,9.5,8.5,0.69,9,Clear,0,1,autumn
7044,10/25/15 19:00,724,9,8,0.71,9,Clear,0,1,autumn
7045,10/25/15 20:00,609,8,6,0.76,9,Clear,0,1,autumn
7046,10/25/15 21:00,484,7,5,0.84,11,Clear,0,1,autumn
7047,10/25/15 22:00,409,7,5,0.87,11,Clear,0,1,autumn
7048,10/26/15 0:00,179,7,5,0.9,9,Scattered clouds,0,0,autumn
7049,10/26/15 1:00,117,7.5,5.5,0.87,12,Clear,0,0,autumn
7050,10/26/15 2:00,70,6.5,4,0.93,12,Broken clouds,0,0,autumn
7051,10/26/15 3:00,42,8,6,0.93,12,Broken clouds,0,0,autumn
7052,10/26/15 4:00,43,9,7.5,0.94,10,Broken clouds,0,0,autumn
7053,10/26/15 5:00,121,8.5,6.5,0.935,13,Broken clouds,0,0,autumn
7054,10/26/15 6:00,642,9,7,0.94,12,Broken clouds,0,0,autumn
7055,10/26/15 7:00,2063,10,8,0.88,15,Broken clouds,0,0,autumn
7056,10/26/15 8:00,4133,10.5,9.5,0.91,16,Clear,0,0,autumn
7057,10/26/15 9:00,1991,12,12,0.82,15,Scattered clouds,0,0,autumn
7058,10/26/15 10:00,1086,13,13,0.795,16,Broken clouds,0,0,autumn
7059,10/26/15 11:00,1112,14.5,14.5,0.745,18,Scattered clouds,0,0,autumn
7060,10/26/15 12:00,1393,15.5,15.5,0.745,18,Scattered clouds,0,0,autumn
7061,10/26/15 13:00,1430,16,16,0.72,19.5,Scattered clouds,0,0,autumn
7062,10/26/15 14:00,1396,16,16,0.72,15,Clear,0,0,autumn
7063,10/26/15 15:00,1570,15,15,0.77,18,Scattered clouds,0,0,autumn
7064,10/26/15 16:00,1874,14,14,0.82,14,Broken clouds,0,0,autumn
7065,10/26/15 17:00,3277,13,13,0.88,13,Broken clouds,0,0,autumn
7066,10/26/15 18:00,3178,12,12,0.94,15,Broken clouds,0,0,autumn
7067,10/26/15 19:00,1813,12,12,0.91,7,Scattered clouds,0,0,autumn
7068,10/26/15 20:00,1062,13,13,0.88,10,Broken clouds,0,0,autumn
7069,10/26/15 21:00,788,13,13,0.88,10,Cloudy,0,0,autumn
7070,10/26/15 22:00,565,13,13,0.88,12,Cloudy,0,0,autumn
7071,10/26/15 23:00,419,13,13,0.88,14,Broken clouds,0,0,autumn
7072,10/27/15 0:00,242,13,13,0.91,11,Broken clouds,0,0,autumn
7073,10/27/15 1:00,113,12.5,12.5,0.91,7,Broken clouds,0,0,autumn
7074,10/27/15 2:00,126,12.5,12.5,0.94,12,Broken clouds,0,0,autumn
7075,10/27/15 3:00,37,12,12,1,13,Broken clouds,0,0,autumn
7076,10/27/15 4:00,59,12,12,0.97,16,Broken clouds,0,0,autumn
7077,10/27/15 5:00,127,12,12,1,12,Broken clouds,0,0,autumn
7078,10/27/15 6:00,698,13,13,0.91,14,Broken clouds,0,0,autumn
7079,10/27/15 7:00,2355,12,12,0.94,15,Broken clouds,0,0,autumn
7080,10/27/15 8:00,4463,12.5,12.5,0.91,14,Scattered clouds,0,0,autumn
7081,10/27/15 9:00,1980,13,13,0.88,15,Clear,0,0,autumn
7082,10/27/15 10:00,1109,14.5,14.5,0.82,12,Clear,0,0,autumn
7083,10/27/15 11:00,1216,15.5,15.5,0.795,16,Clear,0,0,autumn
7084,10/27/15 12:00,1505,16.5,16.5,0.77,17,Clear,0,0,autumn
7085,10/27/15 13:00,1612,18,18,0.705,16,Scattered clouds,0,0,autumn
7086,10/27/15 14:00,1481,17.5,17.5,0.705,17,Clear,0,0,autumn
7087,10/27/15 15:00,1589,17,17,0.73,15,Clear,0,0,autumn
7088,10/27/15 16:00,1990,16.5,16.5,0.725,12,Clear,0,0,autumn
7089,10/27/15 17:00,3352,16,16,0.72,11,Clear,0,0,autumn
7090,10/27/15 18:00,3285,15.5,15.5,0.77,9,Rain,0,0,autumn
7091,10/27/15 19:00,1896,15,15,0.82,6.5,Clear,0,0,autumn
7092,10/27/15 20:00,1209,15,15,0.82,11,Clear,0,0,autumn
7093,10/27/15 21:00,905,15,15,0.82,7,Clear,0,0,autumn
7094,10/27/15 22:00,658,15,15,0.88,8.5,Rain,0,0,autumn
7095,10/27/15 23:00,429,14,14,0.94,6.5,Clear,0,0,autumn
7096,10/28/15 0:00,217,14,14,0.94,7.5,Rain,0,0,autumn
7097,10/28/15 1:00,124,14,14,0.94,9,Rain,0,0,autumn
7098,10/28/15 2:00,73,14,14,0.94,8,Rain,0,0,autumn
7099,10/28/15 3:00,66,14,14,0.94,6.5,Rain,0,0,autumn
7100,10/28/15 4:00,44,13,13,0.94,10,Rain,0,0,autumn
7101,10/28/15 5:00,65,13,13,0.94,7,Rain,0,0,autumn
7102,10/28/15 6:00,243,13,13,0.94,12,Rain,0,0,autumn
7103,10/28/15 7:00,742,13,13,0.94,12,Rain,0,0,autumn
7104,10/28/15 8:00,1775,13,13,0.91,15,Rain,0,0,autumn
7105,10/28/15 9:00,1256,13.5,13.5,0.85,15,Rain,0,0,autumn
7106,10/28/15 10:00,872,13.5,13.5,0.85,15,Scattered clouds,0,0,autumn
7107,10/28/15 11:00,906,14,14,0.82,12,Scattered clouds,0,0,autumn
7108,10/28/15 12:00,1217,15,15,0.745,13,Scattered clouds,0,0,autumn
7109,10/28/15 13:00,1299,15,15,0.72,11,Scattered clouds,0,0,autumn
7110,10/28/15 14:00,1221,16,16,0.68,13,Scattered clouds,0,0,autumn
7111,10/28/15 15:00,1384,16,16,0.655,12,Scattered clouds,0,0,autumn
7112,10/28/15 16:00,1920,15.5,15.5,0.68,10,Scattered clouds,0,0,autumn
7113,10/28/15 17:00,3033,14,14,0.72,9,Clear,0,0,autumn
7114,10/28/15 18:00,2890,13,13,0.795,11,Clear,0,0,autumn
7115,10/28/15 19:00,1638,12,12,0.88,13,Clear,0,0,autumn
7116,10/28/15 20:00,1074,12,12,0.88,9,Clear,0,0,autumn
7117,10/28/15 21:00,842,12,12,0.85,10,Clear,0,0,autumn
7118,10/28/15 22:00,555,12,12,0.88,10,Clear,0,0,autumn
7119,10/28/15 23:00,425,11.5,11.5,0.91,11,Clear,0,0,autumn
7120,10/29/15 0:00,238,11,11,0.88,9,Scattered clouds,0,0,autumn
7121,10/29/15 1:00,157,10,9,0.94,8,Clear,0,0,autumn
7122,10/29/15 2:00,111,10,8.5,0.91,10,Scattered clouds,0,0,autumn
7123,10/29/15 3:00,81,10,9,0.94,8,Clear,0,0,autumn
7124,10/29/15 4:00,57,11,11,0.94,9,Clear,0,0,autumn
7125,10/29/15 5:00,112,11,11,0.94,7,Scattered clouds,0,0,autumn
7126,10/29/15 6:00,643,12,12,0.88,13,Scattered clouds,0,0,autumn
7127,10/29/15 7:00,2090,12,12,0.91,11,Scattered clouds,0,0,autumn
7128,10/29/15 8:00,4339,13.5,13.5,0.85,11,Scattered clouds,0,0,autumn
7129,10/29/15 9:00,2144,15,15,0.77,15,Scattered clouds,0,0,autumn
7130,10/29/15 10:00,1180,15.5,15.5,0.745,17,Broken clouds,0,0,autumn
7131,10/29/15 11:00,1096,15,15,0.795,17,Rain,0,0,autumn
7132,10/29/15 12:00,1263,15,15,0.82,17,Broken clouds,0,0,autumn
7133,10/29/15 13:00,1276,16,16,0.77,18.5,Broken clouds,0,0,autumn
7134,10/29/15 14:00,1194,15,15,0.82,18,Broken clouds,0,0,autumn
7135,10/29/15 15:00,1308,15,15,0.85,15,Broken clouds,0,0,autumn
7136,10/29/15 16:00,1626,15,15,0.85,15,Scattered clouds,0,0,autumn
7137,10/29/15 17:00,2822,14.5,14.5,0.91,14,Rain,0,0,autumn
7138,10/29/15 18:00,2197,15,15,0.88,15,Rain,0,0,autumn
7139,10/29/15 19:00,1295,14,14,0.94,16,Rain,0,0,autumn
7140,10/29/15 20:00,737,14,14,0.94,18,Rain,0,0,autumn
7141,10/29/15 21:00,596,14,14,0.94,16,Rain,0,0,autumn
7142,10/29/15 22:00,384,14,14,0.94,14,Cloudy,0,0,autumn
7143,10/29/15 23:00,393,14.5,14.5,0.91,10,Broken clouds,0,0,autumn
7144,10/30/15 0:00,254,15,15,0.88,11,Cloudy,0,0,autumn
7145,10/30/15 1:00,182,15,15,0.88,12,Cloudy,0,0,autumn
7146,10/30/15 2:00,100,14.5,14.5,0.91,15,Cloudy,0,0,autumn
7147,10/30/15 3:00,107,14.5,14.5,0.88,13,Broken clouds,0,0,autumn
7148,10/30/15 4:00,72,15,15,0.82,12,Broken clouds,0,0,autumn
7149,10/30/15 5:00,111,15,15,0.795,17,Cloudy,0,0,autumn
7150,10/30/15 6:00,451,14.5,14.5,0.825,20,Rain,0,0,autumn
7151,10/30/15 7:00,1005,14,14,0.88,19,Rain,0,0,autumn
7152,10/30/15 8:00,1965,14,14,0.88,16,Rain,0,0,autumn
7153,10/30/15 9:00,1068,14,14,0.88,17,Rain,0,0,autumn
7154,10/30/15 10:00,860,15,15,0.82,15,Scattered clouds,0,0,autumn
7155,10/30/15 11:00,949,15.5,15.5,0.795,15,Clear,0,0,autumn
7156,10/30/15 12:00,1315,16,16,0.77,18,Scattered clouds,0,0,autumn
7157,10/30/15 13:00,1511,16,16,0.77,10,Scattered clouds,0,0,autumn
7158,10/30/15 14:00,1403,16,16,0.745,9,Scattered clouds,0,0,autumn
7159,10/30/15 15:00,1390,15.5,15.5,0.745,12,Rain,0,0,autumn
7160,10/30/15 16:00,1825,15,15,0.72,10,Rain,0,0,autumn
7161,10/30/15 17:00,2768,14.5,14.5,0.745,11,Rain,0,0,autumn
7162,10/30/15 18:00,2242,14,14,0.82,14,Clear,0,0,autumn
7163,10/30/15 19:00,1467,14,14,0.82,10,Clear,0,0,autumn
7164,10/30/15 20:00,885,14,14,0.82,12,Clear,0,0,autumn
7165,10/30/15 21:00,724,14,14,0.82,13,Clear,0,0,autumn
7166,10/30/15 22:00,671,14,14,0.82,12,Clear,0,0,autumn
7167,10/30/15 23:00,645,13.5,13.5,0.85,13,Clear,0,0,autumn
7168,10/31/15 0:00,541,13,13,0.88,12,Clear,0,1,autumn
7169,10/31/15 1:00,463,12,12,0.91,16,Clear,0,1,autumn
7170,10/31/15 2:00,299,11.5,11.5,0.91,16,Clear,0,1,autumn
7171,10/31/15 3:00,230,11,11,0.94,12,Scattered clouds,0,1,autumn
7172,10/31/15 4:00,161,11.5,11.5,0.91,10,Broken clouds,0,1,autumn
7173,10/31/15 5:00,112,12,12,0.88,14,Broken clouds,0,1,autumn
7174,10/31/15 6:00,151,11.5,11.5,0.91,14,Cloudy,0,1,autumn
7175,10/31/15 7:00,278,12,12,0.88,12,Broken clouds,0,1,autumn
7176,10/31/15 8:00,521,12,12,0.88,12,Broken clouds,0,1,autumn
7177,10/31/15 9:00,1032,12,12,0.88,12,Broken clouds,0,1,autumn
7178,10/31/15 10:00,1480,13,13,0.82,8,Scattered clouds,0,1,autumn
7179,10/31/15 11:00,2115,13.5,13.5,0.795,11,Scattered clouds,0,1,autumn
7180,10/31/15 12:00,2568,14,14,0.82,10,Clear,0,1,autumn
7181,10/31/15 13:00,2779,15,15,0.77,11,Clear,0,1,autumn
7182,10/31/15 14:00,2888,15,15,0.77,9,Clear,0,1,autumn
7183,10/31/15 15:00,3029,15,15,0.77,7,Clear,0,1,autumn
7184,10/31/15 16:00,2122,14,14,0.82,11,Clear,0,1,autumn
7185,10/31/15 17:00,1373,12.5,12.5,0.91,10,Clear,0,1,autumn
7186,10/31/15 18:00,1458,12,12,0.94,7,Clear,0,1,autumn
7187,10/31/15 19:00,1129,12,12,0.91,5,Clear,0,1,autumn
7188,10/31/15 20:00,864,11,11,0.94,6,Clear,0,1,autumn
7189,10/31/15 21:00,647,11,11,0.94,5,Clear,0,1,autumn
7190,10/31/15 22:00,644,10.5,10.5,0.94,2,Clear,0,1,autumn
7191,10/31/15 23:00,580,10,10,0.97,2,Cloudy,0,1,autumn
7192,11/1/15 0:00,635,9.5,9.5,0.97,4,Cloudy,0,1,autumn
7193,11/1/15 1:00,669,9,8.5,0.94,5,Cloudy,0,1,autumn
7194,11/1/15 2:00,684,8.5,8.5,0.97,0,Cloudy,0,1,autumn
7195,11/1/15 3:00,510,8,7.5,1,3,Cloudy,0,1,autumn
7196,11/1/15 4:00,272,8,7.5,1,5,Cloudy,0,1,autumn
7197,11/1/15 5:00,184,8,8,0.965,4,Cloudy,0,1,autumn
7198,11/1/15 6:00,153,7.5,6.5,1,6.5,Cloudy,0,1,autumn
7199,11/1/15 7:00,164,7,7,1,4,Cloudy,0,1,autumn
7200,11/1/15 8:00,297,7,6,1,6,Cloudy,0,1,autumn
7201,11/1/15 9:00,752,7.5,6.5,0.965,6,Cloudy,0,1,autumn
7202,11/1/15 10:00,1220,8.5,8.5,0.935,2,Cloudy,0,1,autumn
7203,11/1/15 11:00,1584,9,8.5,1,3,Cloudy,0,1,autumn
7204,11/1/15 12:00,1970,9.5,9.5,0.97,2,Cloudy,0,1,autumn
7205,11/1/15 13:00,2322,10,9.5,1,6.5,Cloudy,0,1,autumn
7206,11/1/15 14:00,2341,10,9.5,1,6.5,Cloudy,0,1,autumn
7207,11/1/15 15:00,2499,10.5,10,0.97,10,Cloudy,0,1,autumn
7208,11/1/15 16:00,2099,11,11,1,9,Cloudy,0,1,autumn
7209,11/1/15 17:00,1256,11,11,0.94,8,Cloudy,0,1,autumn
7210,11/1/15 18:00,940,11,11,0.94,8,Cloudy,0,1,autumn
7211,11/1/15 19:00,766,10.5,10.5,0.97,6,Cloudy,0,1,autumn
7212,11/1/15 20:00,525,10.5,10,0.97,7,Cloudy,0,1,autumn
7213,11/1/15 21:00,390,10,9,1,7,Cloudy,0,1,autumn
7214,11/1/15 22:00,320,10,9.5,0.97,6.5,Cloudy,0,1,autumn
7215,11/1/15 23:00,296,9.5,9.5,0.97,0,Cloudy,0,1,autumn
7216,11/2/15 0:00,163,9.5,9.5,0.97,4,Cloudy,0,0,autumn
7217,11/2/15 1:00,107,9,8,1,6,Cloudy,0,0,autumn
7218,11/2/15 2:00,48,9,8,1,6.5,Cloudy,0,0,autumn
7219,11/2/15 3:00,32,9,8.5,1,5.5,Cloudy,0,0,autumn
7220,11/2/15 4:00,46,9,8,0.94,6,Cloudy,0,0,autumn
7221,11/2/15 5:00,110,9,8,0.94,7,Cloudy,0,0,autumn
7222,11/2/15 6:00,559,8.5,7.5,0.97,8,Cloudy,0,0,autumn
7223,11/2/15 7:00,1982,9,8,0.97,7,Cloudy,0,0,autumn
7224,11/2/15 8:00,4109,9.5,8.5,0.97,7,Cloudy,0,0,autumn
7225,11/2/15 9:00,2036,10,9,1,8,Cloudy,0,0,autumn
7226,11/2/15 10:00,961,11,11,0.97,9,Cloudy,0,0,autumn
7227,11/2/15 11:00,855,11,11,1,10,Broken clouds,0,0,autumn
7228,11/2/15 12:00,1133,11.5,11.5,1,11,Broken clouds,0,0,autumn
7229,11/2/15 13:00,1175,13,13,0.94,7,Broken clouds,0,0,autumn
7230,11/2/15 14:00,1082,13.5,13.5,0.88,8,Scattered clouds,0,0,autumn
7231,11/2/15 15:00,1256,13,13,0.91,10,Clear,0,0,autumn
7232,11/2/15 16:00,1717,11,11,1,14,Broken clouds,0,0,autumn
7233,11/2/15 17:00,3294,11,11,0.97,16,Broken clouds,0,0,autumn
7234,11/2/15 18:00,3071,11,11,1,14,Broken clouds,0,0,autumn
7235,11/2/15 19:00,1733,12,12,0.88,13,Broken clouds,0,0,autumn
7236,11/2/15 20:00,981,11.5,11.5,0.85,14,Broken clouds,0,0,autumn
7237,11/2/15 21:00,711,11,11,0.88,11,Broken clouds,0,0,autumn
7238,11/2/15 22:00,523,10,8.5,0.88,10,Broken clouds,0,0,autumn
7239,11/2/15 23:00,349,10,9,0.88,8,Broken clouds,0,0,autumn
7240,11/3/15 0:00,152,10,9,0.94,9,Broken clouds,0,0,autumn
7241,11/3/15 1:00,102,10.5,10,0.91,7,Broken clouds,0,0,autumn
7242,11/3/15 2:00,65,10.5,9.5,0.91,10,Broken clouds,0,0,autumn
7243,11/3/15 3:00,28,11,11,0.88,9,Broken clouds,0,0,autumn
7244,11/3/15 4:00,52,11,11,0.88,8,Broken clouds,0,0,autumn
7245,11/3/15 5:00,137,11,11,0.88,11,Broken clouds,0,0,autumn
7246,11/3/15 6:00,711,10.5,9.5,0.91,14,Broken clouds,0,0,autumn
7247,11/3/15 7:00,2486,10.5,9.5,0.91,12,Broken clouds,0,0,autumn
7248,11/3/15 8:00,4742,11,11,0.88,13,Broken clouds,0,0,autumn
7249,11/3/15 9:00,2125,11,11,0.88,11,Broken clouds,0,0,autumn
7250,11/3/15 10:00,1079,12,12,0.88,13,Scattered clouds,0,0,autumn
7251,11/3/15 11:00,984,12.5,12.5,0.85,14,Clear,0,0,autumn
7252,11/3/15 12:00,1132,13,13,0.82,9.5,Scattered clouds,0,0,autumn
7253,11/3/15 13:00,1192,13,13,0.82,7.5,Clear,0,0,autumn
7254,11/3/15 14:00,1016,13,13,0.88,11,Scattered clouds,0,0,autumn
7255,11/3/15 15:00,1203,13,13,0.88,8,Scattered clouds,0,0,autumn
7256,11/3/15 16:00,1802,13,13,0.88,9,Scattered clouds,0,0,autumn
7257,11/3/15 17:00,3357,13,13,0.88,11,Rain,0,0,autumn
7258,11/3/15 18:00,3326,13,13,0.88,7,Scattered clouds,0,0,autumn
7259,11/3/15 19:00,1940,13.5,13.5,0.85,7.5,Scattered clouds,0,0,autumn
7260,11/3/15 20:00,1135,13,13,0.88,5,Scattered clouds,0,0,autumn
7261,11/3/15 21:00,841,12.5,12.5,0.91,4,Clear,0,0,autumn
7262,11/3/15 22:00,687,12,12,0.94,3.5,Clear,0,0,autumn
7263,11/3/15 23:00,416,12,12,0.94,3,Clear,0,0,autumn
7264,11/4/15 0:00,242,12,12,0.94,5,Scattered clouds,0,0,autumn
7265,11/4/15 1:00,125,12,12,0.94,8,Scattered clouds,0,0,autumn
7266,11/4/15 2:00,62,11.5,11.5,1,5.5,Rain,0,0,autumn
7267,11/4/15 3:00,24,12,12,0.94,3.5,Rain,0,0,autumn
7268,11/4/15 4:00,39,12,12,0.94,4,Rain,0,0,autumn
7269,11/4/15 5:00,81,12,12,0.94,2,Rain,0,0,autumn
7270,11/4/15 6:00,336,12,12,0.94,6,Rain,0,0,autumn
